record_id,transaction_date,location_id,region,subregion,country,state_province,city,plant,business_unit,market,sales_territory,latitude,longitude,product_id,product_line,product_family,product_category,product_subcategory,brand,sku,strategic_product_flag,launch_year,product_active_flag,customer_id,key_customer,customer_name,customer_group,customer_segment,industry,channel,account_manager,global_account_flag,customer_tier,customer_country,customer_region,customer_active_flag,scenario_id,scenario,scenario_type,version,currency_id,currency_code,currency_name,fx_rate_to_usd,fx_rate_date,reporting_currency_flag,revenue_usd,gross_sales_usd,discounts_usd,returns_usd,net_sales_usd,cogs_usd,gross_profit_usd,sgna_usd,rd_usd,ebit_usd,ebitda_usd,net_income_usd,depreciation_amortization,interest_amount,taxes_pct,order_backlog_usd,bookings_usd,pipeline_usd,capex_usd,opex_usd,working_capital_usd,cash_conversion_pct,headcount,productivity_per_head_usd,estimated_market_share_pct,on_time_delivery_pct,customer_quality_ppm,lost_time_incidents,inventory_usd,units_sold,price_per_unit
REC112025,2025-10-31,loc006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,TECHNOLOGY,EMEA,UKI,53.48,-2.24,PROD003,Beta,Controllers,Hardware,PROGRAMMABLE CONTROLLERS,Nexa,NEX-BE-9247, n ,2017,1,CUST020,No,Andes Agro,Andes Agro,Mid-Market,Agriculture,Reseller,L. García,F,Tier 1,Great Britain,Europe,Yes,SCN001,Actual,Actual,v1,CUR004,GBP,Pound Sterling,1.27,2025-10-01,0,2383046.74,2866232.32,333949.76,121819.26,2410463.3,1796201.67,"$614,261.63", 317026.69 ,33920.39,263314.54,"324,911.96",,61597.42,40990.59,25.8%,,3081472.51,10969241.93,224079.77,"415,855.26",895599.33,0.8039,482,4944.08, 29.79% ,0.8709,1884,0,"841,720.22",538,5113.43
REC112026,2025-09-21,LOC009,Asia Pacific,South Asia,India,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC,India,12.97,77.59,PROD012, Theta  ,Power,Hardware,Power Supplies,Voltis,VOL-TH-3271,N,2014,,CUST019,F,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,J. Smith,Inactive,Tier 2,India,Asia Pacific, y ,SCN002,Budget,Plan,fy26.1,CUR007,INR,Indian Rupee,0.01,2025-09-01,No,14100450.26,13697928.54,848535.32,22338.92,12827054.3,7832122.67,4994931.63,2548326.79,,2374308.87,2723723.45,1816505.09,349414.58,186723.33,0.1696,"$18,896,108.53",17011739.32,41783989.63,372409.66,2689997.84,,1.0911,1098,11773.02,0.3253,0.9045,5929,0,6581962.02,4772,2688.82
REC112027,2025-10-05,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM, Brazil Southeast,-22.91,-47.06,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron, AUR-ZE-6836 , n ,2022,Inactive,CUST011,TRUE,Apex Robotics, Apex Group,Key Accounts,Technology,Direct,J. Smith,,Tier 2,United States,North America,,SCN001,Actual,Actual, v1  ,CUR008,BRL,Brazilian Real,0.2,2025-10-01,No,6332438.6,"6,630,390.14",249970.93,"210,421.32","6,169,997.88","$4,402,855.19","1,767,142.69",971112.42,308823.59,487206.68,653952.58,276031.81,"166,745.90","$95,874.94",29.5%,"15,142,389.86","$8,124,882.12",29386235.79,"$65,662.90",1464634.79,"$1,811,949.63",0.6615,1843,3435.94,0.3268,0.8324,1487,1,6390691.64,2353,2759.81
REC112028,2023-03-29,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology, EMEA,UKI,53.48,-2.24, PROD003 ,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-5252,FALSE,2017,Yes,CUST013,,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,R. Patel, n ,Strategic,United Kingdom,Europe,Yes,SCN002,Budget,Plan,FY26.1,CUR004,GBP,Pound Sterling,1.28,2023-03-01,0,25427897.88,26852604.55,2143085.9,1313847.24,23395671.41,"16,259,026.52",7136644.89,,169676.8,2977059.47,3743946.26,2218454.02,766886.8,324447.97,0.1637,,28244127.32,51033012.72,1847402.33,,8418216.39,0.693,3165,"$7,260.24",34.8%,0.7859,6037,0,9519483.28,4516,5515.57
REC112029,2023-10-30, LOC007 ,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,electronics,APAC,Greater China,,114.06,PROD004, Gamma,DRIVES,Hardware,Servo Drives,Voltis,VOL-GA-5636, y ,2022,TRUE,CUST011, y ,Apex Robotics,Apex Group,key accounts,Technology,Direct,A. BROWN,Y,Tier 1,United States,North America,1,SCN001,Actual,Actual,v1,CUR005,CNY,chinese yuan,0.14,2023-10-01,N,778563.29,844847.39,52409.82,33207.51,759230.05,504436.18,254793.88,"$65,567.76",9599.46,179626.65,"210,182.61",129279.29,30555.96,2611.61,27.0%,1701645.57, 804610.46 ,2541346.46,25574.16,76710.06,"198,234.09",1.0533,420,1853.72,12.2%,0.9674,64,0,221937.55,251,3203.33
REC112030,2024-07-06,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,$11.58,PROD008,Epsilon,Services,Services,Implementation,ConsultPro,CON-EP-1403,F,2016,Active,CUST016,,TerraPharm,TerraPharm,Enterprise,Pharma,Direct,A. Brown,No,Tier 1,DE,Europe,1,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR002,EUR,Euro,1.1,2024-07-01,F,732748.77,774840.38,48664.39,7496.39,718679.59,435221.63,283457.97,128620.12,17676.55,137161.29,159153.73,84116.63,21992.44,9815.69,0.3395,1734040.4, 840921.81 ,2459937.11,70043.61,154829.78,"$83,627.31",0.6208,892,824.55,0.1785,0.8265,1799,0,,11,"74,593.83"
REC112031,2025-02-21,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,$30.27,-97.74,PROD006,Delta,SOFTWARE,Software,Analytics Suite,synapse,SYN-DE-3743,Active,2023, y , CUST015 ,TRUE,HELIOS AEROSPACE,Helios,Enterprise,Aerospace,OEM,Priya Nair,0,Tier 3,México,North America,T,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR001,USD,US Dollar,0.99,2025-02-01,1,7578252.07,,"$333,325.10",231633.47,7406805.54, 3016361.44 ,4390444.1,1342286.89,573851.86,,"2,678,353.69",1464071.93,"204,048.35",133697.99,0.3745,6230649.59,8853392.3,,509965.67,1986594.15,2248610.72,0.9904,2098,3580.46, 35.55% ,0.846,4398,2,5446285.87,261,31915.48
REC112032,2023-06-14,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-8644,,2018, y ,CUST004,TRUE,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,R. Patel,FALSE,Tier 1,China,Asia Pacific,T,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR005,CNY,Chinese Yuan,0.14,2023-06-01,No,1691905.21,1928032.56,187633.71,"$53,458.07",1686940.78,1023250.58,663690.2,,12421.94,438722.88,484377.02,254204.12,45654.14,"33,702.19",37.24,2402133.15,1874740.73,3661264.39,"$78,823.68",230364.51,519206.18,0.3519,475,3523.97,0.1614,0.9371,1218,0,"1,556,097.06",677,"$2,902.57"
REC112033,2025-06-28,LOC003,North America,Mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,,-100.32,PROD003,beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-9955,FALSE,2017,Y,,TRUE,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,A. Brown,,Tier 2,Mexico,North America,TRUE,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR003,MXN,Mexican Peso,,2025-06-01,,24434764.4,26497010.91,"3,015,800.08",1013934.25,22467276.58,16064377.97,6402898.6,2951502.27,510647.64,2940748.69,3773870.46,2030170.75,833121.76,393797.14,20.3%,16726612.35,"30,003,203.96",114771489.64,902744.92,3592423.43,4233099.17,0.6389,1066,21556.07,0.2728,0.7843,1327,0,8573451.86,4999,5369.68
REC112034,2025-02-10,LOC008,Asia Pacific,East Asia,Japan,,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD010,zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-4871,1,2024,Active,CUST018,Active,Nimbus Data Centers,,Key Accounts,Technology,Direct,L. García,TRUE,Growth,United States,North America,,SCN001,Actual,Actual,v1,CUR006,JPY,Japanese Yen,0.01,2025-02-01,,12753479.37,13413053.96,"$378,175.41",182125.51,12852753.04,8387952.01,4464801.03,2068400.45,455663.63,1940736.95,2187334.25,1461053.47,246597.3,230385.19,0.1458,23187535.05,12602392.96,53971186.36,465155.08,"2,802,273.22","2,133,330.50",0.5988,2547,5007.26,24.23,79.03,1787,2,6651350.49,2365,5272.67
REC112035,2023-11-04,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-4494, n ,2018,Yes,CUST015,1,Helios Aerospace,Helios,Enterprise,Aerospace,OEM,J. Smith,,Tier 1,Brazil,Latin America,Y,SCN003,Forecast,Rolling Forecast, RF_Q1 ,CUR008,BRL,Brazilian Real,0.2,2023-11-01, n ,"1,322,074.03",1294447.24,16610.49,55.79,1277780.96,789649.82,488131.14,223218.0,11926.75,252986.38,270139.83,163605.42,17153.44,"22,177.34", 29.12% ,1988178.49,,3569290.3,,246263.87,274135.47,1.0404,2674,487.49,0.0934,0.9148,6377,0,390225.62,2024,691.46
REC112036,2025-05-10,LOC012,Europe,Central Europe,Poland,Mazovia,WARSAW,Warsaw Operations,Automotive,EMEA,CEE,52.23,21.01,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-5642,0,2018,T,CUST010,FALSE,Vertex Mining PLC,Vertex Resources,Mid-Market,Mining,Distributor,S. Müller,No,Tier 3,Poland,EUROPE,Y,SCN002,Budget,Plan,FY26.1,CUR010,PLN,Polish Zloty,0.25,2025-05-01,FALSE,"1,356,939.66",1503817.91,93132.72,"$27,367.70",1383317.5,681061.28,,"$242,513.88",9311.37, 450430.97 ,471504.35,345529.56,21073.38,26240.02,0.1854,2836773.72,"1,921,672.88",4882377.2,126870.75,272483.33,326350.91,0.3536,286,"4,856.32",0.1948,0.7893,5395,0,566030.15,612,2582.68
REC112037,2025-07-18,LOC003,North America,MEXICO,Mexico,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,-100.32,PROD001,Alpha,Sensors,hardware,Pressure Sensors,Auron,AUR-AL-2619,1,2019,,CUST017,No,RapidLogix,RapidLogix,SMB,Logistics,Distributor,D. Johnson, n ,Tier 2,Mexico,North America,1,,Forecast,Rolling Forecast,RF_Q1,CUR003,MXN,Mexican Peso,,2025-07-01,N,"5,808,352.99",6332051.06,721027.5,,"$5,426,662.11","3,098,273.11",,590291.35,161916.69,"1,576,180.96",1829663.82,"$1,283,681.73",253482.86,88740.21,0.137,14513934.51,6879557.71,"25,385,498.81", 375782.88 ,792748.98,1015258.17,0.5293,3178,1693.74,0.0814,97.96,1818,0,3592253.76,3279,1927.98
REC112038,01/07/2025,LOC009,Asia Pacific,South Asia,India,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC,India,12.97,77.59,prod005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-6446,,2018,Yes,CUST013,0,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,L. García, n ,Tier 2,India,Asia Pacific,Yes,SCN005,Prior Year,Historical,PY,CUR007,INR,Indian Rupee,0.01,,0,228488.4,264957.31,19909.44,2154.13,242893.75,122311.79,120581.96,,,66653.99,69298.2,45346.05,2644.21,3825.66,0.2783,,317468.6,967757.27,4525.12,55641.36,36007.77,0.6625,1802,138.68,0.2428,0.8346,4990,0,176171.08,605,449.12
REC112039,2024-10-07,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,-2.24,PROD007,,Software,Software,Monitoring Platform,Synapse,SYN-DE-1619,Y,2020, y ,CUST004,,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,L. García,Inactive,Tier 2,United Kingdom,Europe,1,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR004,GBP,Pound Sterling,1.3,2024-10-01,Inactive,13406123.33,14210784.13,382573.6,567646.01,13260564.52,5979183.74,7281380.79,1092425.45,236276.98,5952678.35,6544403.56,3758093.52,591725.21,261163.8,34.0%, 21552842.54 ,12221751.01,26136847.1,987284.08, 1462710.60 ,2740955.37,39.9%,3140,4189.29,0.2097,0.9004,724,2,"$2,971,471.35",858,16355.47
REC112040,2025-10-21,LOC003,North America,Mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,,LATAM,Mexico North,25.69,-100.32,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-9725,1,2021, y ,CUST013,N,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,Priya Nair,,Tier 1,United Arab Emirates,Middle East & Africa,TRUE,SCN001,Actual,Actual,V1,CUR003,MXN,Mexican Peso,0.06,2025-10-01,F,772119.16,844456.85,69197.93,14775.01,760483.91,550341.14,210142.77,145439.63,"$57,696.53",7006.6,19035.46,-2081.45,12028.85,9088.05,0.1281,1310230.76, 667797.03 ,1928398.29,"$11,627.38","219,474.58",137774.29,0.4895,2925,263.97,0.2249,0.8762,5552,1,934856.61,930,921.13
REC112041,2024-03-31,LOC009,Asia Pacific,South Asia, india ,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC,india,,$77.59,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-4369,Active,2022,,CUST014,, MetroBuild Corp  ,MetroBuild,Mid-Market,Construction,Direct,S. Müller,F,Tier 3, Polska ,europe, y ,SCN001,Actual,Actual,v1,CUR007,INR,Indian Rupee,0.01,2024-03-01,0,2922717.55,3219499.02,185180.72,77244.47,2957073.83,2101157.47,855916.36,455100.89,38143.9,362671.57,,268714.98,,35774.02,0.178,,3493929.7,15717808.43,288125.63, 497742.23 ,749702.62,0.4442,3162,$924.33,0.1351,0.9242,2442,0,2947823.96,4731,691.14
REC112042,2025-08-07,loc001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM, South Central  ,30.27,-97.74,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-8062,Active,2019,,CUST009,Active,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,J. Smith,No,Tier 3,united states,North America,TRUE,SCN005,Prior Year,historical,PY,CUR001,USD,US Dollar,0.99,2025-08-01,T,841868.09,986088.24,"63,091.82",2012.17,"920,984.25",-636472.84,284511.41,143275.82,61024.02,80211.58,"$100,573.38",56520.65,20361.8,,0.159,1440574.29,842176.2,,18030.93,211074.71,"217,601.39",0.5684,3022,311.12,0.0504,0.8551,5853,0,307931.63,391,2581.79
REC112043,2023-08-18,LOC009,Asia Pacific,South Asia,India,,Bengaluru,Bengaluru Hub,Services,APAC,India,12.97,77.59,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-9200,Inactive,2015,Yes,CUST014,,MetroBuild Corp,MetroBuild,Mid-Market,Construction, Direct,A. Brown,0,Tier 2,United Kingdom,Europe,TRUE,SCN004,Forecast,rolling forecast,RF_Q2,CUR007,INR,Indian Rupee,0.01,2023-08-01,No,12639754.61,12442782.49,442800.4, 1073.92 ,11998908.16,6726058.31,5272849.86,1998496.63,91906.03,3182447.2,3736352.7,1942365.2,"553,905.50",160927.58,0.3572, 16563640.77 ,10900170.32,39970193.37,420716.14,"2,410,853.93","1,256,529.44", 98.91% ,198,60154.35,18.9%,0.8034,1205,0,3983436.35,246,49797.31
REC112044,2025-08-15,LOC008,Asia Pacific, East Asia  ,Japan,Tokyo, Tokyo ,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-3236,TRUE,2022,1,CUST010, n ,Vertex Mining PLC, Vertex Resources  ,Mid-Market,Mining,Distributor,R. Patel,FALSE,Strategic,Japan,Asia Pacific,TRUE,SCN001, Actual ,Actual,v1,CUR006,JPY,Japanese Yen,0.01,2025-08-01,N,9551883.39,10987395.89,1217780.75,,"$9,283,558.53",-6267116.18,,679550.14,118058.98,2218833.22,2372795.33,1802119.38,153962.1,39058.23,0.1733,16324240.51,10040107.32,"$24,093,539.14",374636.08,976783.83,3267444.87,0.5217,1270,7521.17,0.1392,0.9304,,0,6035727.64,2845,3985.91
REC112045,2023-05-03,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works, Automotive  ,EMEA,DACH,$48.14,11.58,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-8941,Active,2023,1,CUST012,,GlobalMart,GlobalMart,Key Accounts,Retail,Marketplace,Priya Nair,Active,Growth,Germany,Europe,1,SCN003,Forecast, Rolling Forecast,RF_Q1,CUR002,EUR,Euro,$1.07,2023-05-01,FALSE,2588354.53,2810593.86,210069.27,"24,268.79",2576255.8,911952.41,1664303.39,226461.87,46179.03,1391662.49,1428175.35,1062932.15,"36,512.86",44979.73,0.2107,,2369699.45,4891650.62,188139.08,"319,857.94",489122.36,0.8406,1775,1425.34,,93.1%,5406,0,780213.48,186,15687.52
REC112046,20230828,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA, DACH ,$48.14,11.58,PROD005, Gamma ,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-5289,Inactive,2018,Active,CUST012,Yes,GlobalMart,GlobalMart,Key Accounts,Retail,Marketplace,S. Müller,Active,Strategic,Germany,Europe,T,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.1,2023-08-01,FALSE,,"$14,516,581.64",1469940.54,38846.2,13007794.9,,5298185.27,1704713.12,97197.19,"3,496,274.96",3989803.05,2783184.24,493528.09,"$100,102.23",0.1805,15816633.52,11962677.98,46807110.45,"584,736.40",2177754.62,3250679.06,0.8465,1586,8393.76,0.0061,0.915,418,0,5248508.69,2888,5372.8
REC112047,2025-12-24,LOC003,North America,Mexico,México,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,-100.32,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-6588, y ,2021,T,CUST012,1,GlobalMart,GlobalMart,Key Accounts,Retail,Marketplace,M. Chen,T,Growth,India, Asia Pacific ,Active,SCN001,Actual,Actual, v1 ,CUR003,Mxn,Mexican Peso,0.06,2025-12-01, n ,11114230.71,"12,883,387.99","1,447,369.05",,10907049.86,6020798.35,4886251.51,1378555.51,671543.89,2836152.11,,2223573.27,429742.29,162697.41,0.1683,5445325.4,,"$16,407,486.49",1020661.35,2159777.53,1500929.27,0.9272,1550,7170.47,5.93,0.8866,539,0,11669881.43,3404,3935.01
REC112048,2025-08-03, LOC008 ,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD008,Epsilon,Services,Services,Implementation,ConsultPro,CON-EP-1673, n ,2016,1,CUST008,No,Pacific Foods Co,Pacific Foods,SMB,Consumer Goods,Reseller,Priya Nair,0,Strategic,Germany,Europe,Inactive,SCN002,Budget,Plan,FY26.1,CUR006,JPY,Japanese Yen,0.01,2025-08-01,No,"2,075,481.66",,"$208,580.94",4264.77,1995829.92,1130538.49,865291.43,,"38,926.04",655510.86,713448.54,479824.87,57937.69,10443.32,25.6%,4649709.1,2356780.95,5409999.35,123114.15,256702.25,"$673,162.61",53.9%,858,2306.01,0.2767,85.4%,873,3,2001076.41,27,86970.48
REC112049,2023-06-01,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo, TOKYO CENTER ,Technology,APAC,Japan,35.68,139.65,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-3363,Yes,2021,,CUST017,FALSE,RapidLogix,RapidLogix,SMB,Logistics,Distributor,J. Smith, n ,Tier 1,United Kingdom,Europe,Y,SCN005,Prior Year,Historical,PY,CUR006,JPY,Japanese Yen,0.01,2023-06-01,,"$490,593.64","$528,706.88",14509.27,15882.34,498315.27,"325,974.83","$172,340.44","45,386.47",38788.84,88165.13,96243.92,63298.48,"$8,078.79",7974.45,21.07,255515.85,620440.31,"$1,770,832.33",16845.62,91869.2,178081.09,0.3867,1756,285.89,0.2002,78.8%,3995,0,"307,618.61",334,1684.71
REC112050,18-Mar-2024,LOC009,Asia Pacific,South Asia,India,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC, india  ,12.97,77.59,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-6890,Y,2023,Yes,CUST019,,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,R. Patel,FALSE,Growth,India,Asia Pacific,Y,SCN001,Actual,Actual,v1,CUR007,INR,Indian Rupee,0.01,2024-03-01,N,2989572.81,"$3,135,104.60","157,756.74",22609.92,2954737.94,1248840.55,1705897.38,"$556,714.45",136224.29,1012958.64,"1,053,770.49",729959.53,40811.84,21689.99,26.36,7772092.38,4024142.86,9182402.85, 285532.31 ,722072.86,,1.0596,1193,,0.1035,0.9548,3293,1,721210.57,171,17649.98
REC112051,2023-09-28, LOC005 ,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,Vol-Ga-5105, y ,2022, y ,CUST015,1,Helios Aerospace,Helios,Enterprise,Aerospace,OEM,A. Brown,0,Strategic,Spain,Europe,T,SCN001,Actual,ACTUAL,v1,CUR002,EUR,Euro,1.08,09/01/2023,Inactive,5405849.83,5915709.18,357069.34,"260,445.67",5298194.17,3190066.26,2108127.91,355510.02,"$141,432.92","$1,611,184.97",1754876.68,1067420.27,,33325.18,-0.0332,13292059.82,6743165.3,12231493.29,414431.92,655805.84,1371462.46,0.7612,814,6641.09,0.1095,0.9853,1901,0,3005019.49,1262,
REC112052,2023-10-27,LOC010,Latin America,,Brazil,São Paulo,Campinas,Campinas Plant,Consumer, LATAM,Brazil Southeast,-22.91,-47.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-4529,Active,2021,TRUE,CUST010,,Vertex Mining PLC,Vertex Resources,Mid-Market,Mining,Distributor,R. Patel,,strategic,Brazil,Latin America,TRUE,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR008,BRL,Brazilian Real,0.21,2023-10-01,N,9022697.67,8976299.06,383840.06,193699.3,8398759.7,6179136.19,2219623.51,1047269.67,"493,431.11","$678,922.73",1076920.15,375950.64,397997.43,"132,003.38",0.3126,7722431.12,7377243.75,9849647.16,150602.09,1558514.9,2174139.97,0.9605,1402,6112.33,0.1446,0.9837,2010,0,10458378.14,4308,2081.99
REC112053,07/15/2024,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,CONSUMER,LATAM,Brazil Southeast,-22.91,-47.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-5101,Y,2021,,CUST016,Active,TerraPharm,TerraPharm,Enterprise,Pharma,Direct,R. Patel,N,Tier 1,Brazil,Latin America,,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR008,BRL,BRAZILIAN REAL,0.19,2024-07-01,N,3507106.36,"$3,986,637.81",431375.2,429.21,3554833.4,1955462.86,1599370.54,432827.5,45622.73,1120920.31,1156943.96,"761,774.36",36023.65,7430.53,0.3159, 1297858.33 ,3270458.98,,37694.68,512459.53, 459042.97 , 66.10% ,1872,"1,863.58",,1.2015,472,0,3301627.52,903,4711.45
REC112054,2023-06-24,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,,35.68,139.65,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-5369,1,2023,Y,CUST014,No,MetroBuild Corp,MetroBuild, Mid-Market  ,Construction,Direct,J. Smith,N,Strategic,Japan,Asia Pacific,FALSE,SCN001,Actual,Actual,v1,CUR006,JPY,Japanese Yen,0.01,2023-06-01,FALSE,"19,947,821.52",21686989.34,1128211.65,799380.48,19759397.22,8354137.71,11405259.51,1697129.14,"711,046.89",8997083.47,9362108.69,6767385.61,365025.22,204124.37,0.2304,52621832.88,27743088.0,113106702.02,1710792.53,2805412.9,7359439.71,0.6595,378,52772.01,1.4%,0.7896,2351,0,"3,768,314.38",843,27632.97
REC112055,20250925,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology, EMEA ,UKI,53.48,-2.24,PROD008,Epsilon,Services,Services,Implementation,ConsultPro,CON-EP-4710,N,2016,TRUE,CUST005, n ,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,S. Müller,No,Strategic, china ,Asia Pacific,,SCN001,Actual,Actual,v1,CUR004,GBP,pound sterling,1.27,2025-09-01,0,10059466.77,11212402.36,1257468.76,72477.24,9882456.35,"$5,834,997.00",4047459.35,1539317.21,124823.33,2383318.82,2613369.43,"1,483,940.04",230050.61,39036.11,0.367,9956641.19,8843123.72,11572189.37,696359.79,1766186.91,2351263.44,0.9678,511,"$19,685.84",0.0504,0.8697,215,0,2841343.44,256,46171.52
REC112056,2025-01-25,LOC012,Europe,Central Europe,Poland,Mazovia,Warsaw,Warsaw Operations,Automotive,EMEA, CEE  , 52.23 ,21.01,PROD010,Zeta,Edge Devices,Hardware,,Auron,AUR-ZE-2543, y ,2024,Yes,CUST003,No, RetailNova SA,RetailNova,Mid-Market,Retail,Distributor,S. Müller,Inactive,Tier 1,Poland,Europe,1,SCN001,Actual,Actual,v1,CUR010,PLN,Polish Zloty,0.26,2025-01-01,Inactive,1997539.89,"2,141,985.39",61388.09,"$44,110.53",2036486.77,1221342.46,815144.31,354445.48,49003.05,"411,695.78",481460.72,324033.53,69764.94,4161.86,0.2049,"1,397,196.00",2528772.42,5360995.02,95053.36,459185.22,561332.41,1.038,640,3121.16,10.9%,87.3%,1931,0,793166.65,380,5532.17
REC112057,20250810,LOC002, North America,US & Canada,United States,CALIFORNIA, San Jose ,Silicon Plant,technology,Enterprise,west,37.34,-121.89,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-7737, y ,2019,Yes,CUST019,Inactive,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,D. Johnson,No,Growth,United States,North America,Yes,SCN001,Actual, ACTUAL  ,v1,CUR001, USD  ,US Dollar,1.0,08/01/2025,T,686096.72,770240.84,75262.28,15016.85,"$679,961.71",387883.74,292077.97, 73525.72 ,39393.58,179158.67,188720.7,152910.73,9562.03,4425.44,0.1249,"728,578.59",747553.25,927573.44,37841.9,117041.79,66432.04,87.0%,614,"1,117.42",0.2321,0.8883,1942,2,"$428,875.26",523,1418.18
